Gnucap 2009.12.07 RCS 26.136
The Gnu Circuit Analysis Package
Never trust any version less than 1.0
Copyright 1982-2009, Albert Davis
Gnucap comes with ABSOLUTELY NO WARRANTY
This is free software, and you are welcome
to redistribute it under the terms of 
the GNU General Public License, version 3 or later.
See the file "COPYING" for details.
******************************************************************************** 
#Freq       VDB(R3)    VDB(2)     VP(R3)     VP(2)     
 32.604E+3 -11.192    -11.237E-6  1.2915     5.9033E-6 
 32.611E+3 -11.19     -11.237E-6  1.2914     5.9021E-6 
 32.619E+3 -11.188    -11.236E-6  1.2914     5.9009E-6 
 32.626E+3 -11.186    -11.236E-6  1.2913     5.8997E-6 
 32.634E+3 -11.184    -11.236E-6  1.2913     5.8985E-6 
 32.641E+3 -11.183    -11.235E-6  1.2912     5.8973E-6 
 32.649E+3 -11.181    -11.235E-6  1.2911     5.8961E-6 
 32.657E+3 -11.179    -11.234E-6  1.2911     5.8949E-6 
 32.664E+3 -11.177    -11.234E-6  1.291      5.8937E-6 
 32.672E+3 -11.175    -11.234E-6  1.291      5.8925E-6 
 32.679E+3 -11.173    -11.233E-6  1.2909     5.8913E-6 
 32.687E+3 -11.171    -11.233E-6  1.2908     5.8901E-6 
 32.694E+3 -11.17     -11.233E-6  1.2908     5.8889E-6 
 32.702E+3 -11.168    -11.232E-6  1.2907     5.8877E-6 
 32.709E+3 -11.166    -11.232E-6  1.2906     5.8865E-6 
 32.717E+3 -11.164    -11.231E-6  1.2906     5.8853E-6 
 32.724E+3 -11.162    -11.231E-6  1.2905     5.8841E-6 
 32.732E+3 -11.16     -11.231E-6  1.2905     5.8829E-6 
 32.739E+3 -11.158    -11.23E-6   1.2904     5.8817E-6 
 32.747E+3 -11.157    -11.23E-6   1.2903     5.8805E-6 
 32.754E+3 -11.155    -11.229E-6  1.2903     5.8793E-6 
 32.762E+3 -11.153    -11.229E-6  1.2902     5.8781E-6 
 32.77E+3  -11.151    -11.229E-6  1.2902     5.8769E-6 
 32.777E+3 -11.149    -11.228E-6  1.2901     5.8757E-6 
 32.785E+3 -11.147    -11.228E-6  1.29       5.8745E-6 
 32.792E+3 -11.146    -11.227E-6  1.29       5.8734E-6 
 32.8E+3   -11.144    -11.227E-6  1.2899     5.8722E-6 
 32.807E+3 -11.142    -11.227E-6  1.2898     5.871E-6  
 32.815E+3 -11.14     -11.226E-6  1.2898     5.8698E-6 
 32.822E+3 -11.138    -11.226E-6  1.2897     5.8686E-6 
 32.83E+3  -11.136    -11.225E-6  1.2897     5.8674E-6 
 32.837E+3 -11.134    -11.225E-6  1.2896     5.8662E-6 
 32.845E+3 -11.133    -11.225E-6  1.2895     5.865E-6  
 32.853E+3 -11.131    -11.224E-6  1.2895     5.8638E-6 
 32.86E+3  -11.129    -11.224E-6  1.2894     5.8626E-6 
 32.868E+3 -11.127    -11.223E-6  1.2894     5.8614E-6 
 32.875E+3 -11.125    -11.223E-6  1.2893     5.8602E-6 
 32.883E+3 -11.123    -11.223E-6  1.2892     5.859E-6  
 32.89E+3  -11.122    -11.222E-6  1.2892     5.8579E-6 
 32.898E+3 -11.12     -11.222E-6  1.2891     5.8567E-6 
 32.906E+3 -11.118    -11.221E-6  1.289      5.8555E-6 
 32.913E+3 -11.116    -11.221E-6  1.289      5.8543E-6 
 32.921E+3 -11.114    -11.221E-6  1.2889     5.8531E-6 
 32.928E+3 -11.112    -11.22E-6   1.2889     5.8519E-6 
 32.936E+3 -11.11     -11.22E-6   1.2888     5.8507E-6 
 32.944E+3 -11.109    -11.219E-6  1.2887     5.8495E-6 
 32.951E+3 -11.107    -11.219E-6  1.2887     5.8483E-6 
 32.959E+3 -11.105    -11.219E-6  1.2886     5.8472E-6 
 32.966E+3 -11.103    -11.218E-6  1.2886     5.846E-6  
 32.974E+3 -11.101    -11.218E-6  1.2885     5.8448E-6 
 32.981E+3 -11.099    -11.217E-6  1.2884     5.8436E-6 
 32.989E+3 -11.098    -11.217E-6  1.2884     5.8424E-6 
 32.997E+3 -11.096    -11.217E-6  1.2883     5.8412E-6 
 33.004E+3 -11.094    -11.216E-6  1.2882     5.84E-6   
 33.012E+3 -11.092    -11.216E-6  1.2882     5.8389E-6 
 33.019E+3 -11.09     -11.215E-6  1.2881     5.8377E-6 
 33.027E+3 -11.088    -11.215E-6  1.2881     5.8365E-6 
 33.035E+3 -11.087    -11.215E-6  1.288      5.8353E-6 
 33.042E+3 -11.085    -11.214E-6  1.2879     5.8341E-6 
 33.05E+3  -11.083    -11.214E-6  1.2879     5.8329E-6 
 33.057E+3 -11.081    -11.213E-6  1.2878     5.8318E-6 
 33.065E+3 -11.079    -11.213E-6  1.2878     5.8306E-6 
 33.073E+3 -11.077    -11.213E-6  1.2877     5.8294E-6 
 33.08E+3  -11.075    -11.212E-6  1.2876     5.8282E-6 
 33.088E+3 -11.074    -11.212E-6  1.2876     5.827E-6  
 33.096E+3 -11.072    -11.211E-6  1.2875     5.8258E-6 
 33.103E+3 -11.07     -11.211E-6  1.2874     5.8247E-6 
 33.111E+3 -11.068    -11.211E-6  1.2874     5.8235E-6 
 33.118E+3 -11.066    -11.21E-6   1.2873     5.8223E-6 
 33.126E+3 -11.064    -11.21E-6   1.2873     5.8211E-6 
 33.134E+3 -11.063    -11.209E-6  1.2872     5.8199E-6 
 33.141E+3 -11.061    -11.209E-6  1.2871     5.8188E-6 
 33.149E+3 -11.059    -11.209E-6  1.2871     5.8176E-6 
 33.157E+3 -11.057    -11.208E-6  1.287      5.8164E-6 
 33.164E+3 -11.055    -11.208E-6  1.287      5.8152E-6 
 33.172E+3 -11.053    -11.207E-6  1.2869     5.814E-6  
 33.18E+3  -11.051    -11.207E-6  1.2868     5.8129E-6 
 33.187E+3 -11.05     -11.206E-6  1.2868     5.8117E-6 
 33.195E+3 -11.048    -11.206E-6  1.2867     5.8105E-6 
 33.202E+3 -11.046    -11.206E-6  1.2866     5.8093E-6 
 33.21E+3  -11.044    -11.205E-6  1.2866     5.8081E-6 
 33.218E+3 -11.042    -11.205E-6  1.2865     5.807E-6  
 33.225E+3 -11.04     -11.204E-6  1.2865     5.8058E-6 
 33.233E+3 -11.039    -11.204E-6  1.2864     5.8046E-6 
 33.241E+3 -11.037    -11.204E-6  1.2863     5.8034E-6 
 33.248E+3 -11.035    -11.203E-6  1.2863     5.8023E-6 
 33.256E+3 -11.033    -11.203E-6  1.2862     5.8011E-6 
 33.264E+3 -11.031    -11.202E-6  1.2861     5.7999E-6 
 33.271E+3 -11.029    -11.202E-6  1.2861     5.7987E-6 
 33.279E+3 -11.028    -11.202E-6  1.286      5.7976E-6 
 33.287E+3 -11.026    -11.201E-6  1.286      5.7964E-6 
 33.294E+3 -11.024    -11.201E-6  1.2859     5.7952E-6 
 33.302E+3 -11.022    -11.2E-6    1.2858     5.794E-6  
 33.31E+3  -11.02     -11.2E-6    1.2858     5.7929E-6 
 33.317E+3 -11.018    -11.2E-6    1.2857     5.7917E-6 
 33.325E+3 -11.016    -11.199E-6  1.2856     5.7905E-6 
 33.333E+3 -11.015    -11.199E-6  1.2856     5.7893E-6 
 33.34E+3  -11.013    -11.198E-6  1.2855     5.7882E-6 
 33.348E+3 -11.011    -11.198E-6  1.2855     5.787E-6  
 33.356E+3 -11.009    -11.198E-6  1.2854     5.7858E-6 
 33.363E+3 -11.007    -11.197E-6  1.2853     5.7847E-6 
 33.371E+3 -11.005    -11.197E-6  1.2853     5.7835E-6 
 33.379E+3 -11.004    -11.196E-6  1.2852     5.7823E-6 
 33.386E+3 -11.002    -11.196E-6  1.2852     5.7811E-6 
 33.394E+3 -11.       -11.195E-6  1.2851     5.78E-6   
 33.402E+3 -10.998    -11.195E-6  1.285      5.7788E-6 
 33.41E+3  -10.996    -11.195E-6  1.285      5.7776E-6 
 33.417E+3 -10.994    -11.194E-6  1.2849     5.7765E-6 
 33.425E+3 -10.993    -11.194E-6  1.2848     5.7753E-6 
 33.433E+3 -10.991    -11.193E-6  1.2848     5.7741E-6 
 33.44E+3  -10.989    -11.193E-6  1.2847     5.7729E-6 
 33.448E+3 -10.987    -11.193E-6  1.2847     5.7718E-6 
 33.456E+3 -10.985    -11.192E-6  1.2846     5.7706E-6 
 33.463E+3 -10.983    -11.192E-6  1.2845     5.7694E-6 
 33.471E+3 -10.981    -11.191E-6  1.2845     5.7683E-6 
 33.479E+3 -10.98     -11.191E-6  1.2844     5.7671E-6 
 33.487E+3 -10.978    -11.191E-6  1.2843     5.7659E-6 
 33.494E+3 -10.976    -11.19E-6   1.2843     5.7648E-6 
 33.502E+3 -10.974    -11.19E-6   1.2842     5.7636E-6 
 33.51E+3  -10.972    -11.189E-6  1.2842     5.7624E-6 
 33.517E+3 -10.97     -11.189E-6  1.2841     5.7613E-6 
 33.525E+3 -10.969    -11.189E-6  1.284      5.7601E-6 
 33.533E+3 -10.967    -11.188E-6  1.284      5.7589E-6 
 33.541E+3 -10.965    -11.188E-6  1.2839     5.7578E-6 
 33.548E+3 -10.963    -11.187E-6  1.2838     5.7566E-6 
 33.556E+3 -10.961    -11.187E-6  1.2838     5.7555E-6 
 33.564E+3 -10.959    -11.186E-6  1.2837     5.7543E-6 
 33.571E+3 -10.958    -11.186E-6  1.2837     5.7531E-6 
 33.579E+3 -10.956    -11.186E-6  1.2836     5.752E-6  
 33.587E+3 -10.954    -11.185E-6  1.2835     5.7508E-6 
 33.595E+3 -10.952    -11.185E-6  1.2835     5.7496E-6 
 33.602E+3 -10.95     -11.184E-6  1.2834     5.7485E-6 
 33.61E+3  -10.948    -11.184E-6  1.2833     5.7473E-6 
 33.618E+3 -10.947    -11.184E-6  1.2833     5.7461E-6 
 33.626E+3 -10.945    -11.183E-6  1.2832     5.745E-6  
 33.633E+3 -10.943    -11.183E-6  1.2832     5.7438E-6 
 33.641E+3 -10.941    -11.182E-6  1.2831     5.7427E-6 
 33.649E+3 -10.939    -11.182E-6  1.283      5.7415E-6 
 33.657E+3 -10.937    -11.181E-6  1.283      5.7403E-6 
 33.664E+3 -10.936    -11.181E-6  1.2829     5.7392E-6 
 33.672E+3 -10.934    -11.181E-6  1.2828     5.738E-6  
 33.68E+3  -10.932    -11.18E-6   1.2828     5.7369E-6 
 33.688E+3 -10.93     -11.18E-6   1.2827     5.7357E-6 
 33.695E+3 -10.928    -11.179E-6  1.2827     5.7345E-6 
 33.703E+3 -10.926    -11.179E-6  1.2826     5.7334E-6 
 33.711E+3 -10.924    -11.179E-6  1.2825     5.7322E-6 
 33.719E+3 -10.923    -11.178E-6  1.2825     5.7311E-6 
 33.726E+3 -10.921    -11.178E-6  1.2824     5.7299E-6 
 33.734E+3 -10.919    -11.177E-6  1.2823     5.7288E-6 
 33.742E+3 -10.917    -11.177E-6  1.2823     5.7276E-6 
 33.75E+3  -10.915    -11.176E-6  1.2822     5.7264E-6 
 33.757E+3 -10.913    -11.176E-6  1.2821     5.7253E-6 
 33.765E+3 -10.912    -11.176E-6  1.2821     5.7241E-6 
 33.773E+3 -10.91     -11.175E-6  1.282      5.723E-6  
 33.781E+3 -10.908    -11.175E-6  1.282      5.7218E-6 
 33.789E+3 -10.906    -11.174E-6  1.2819     5.7207E-6 
 33.796E+3 -10.904    -11.174E-6  1.2818     5.7195E-6 
 33.804E+3 -10.902    -11.174E-6  1.2818     5.7183E-6 
 33.812E+3 -10.901    -11.173E-6  1.2817     5.7172E-6 
 33.82E+3  -10.899    -11.173E-6  1.2816     5.716E-6  
 33.828E+3 -10.897    -11.172E-6  1.2816     5.7149E-6 
 33.835E+3 -10.895    -11.172E-6  1.2815     5.7137E-6 
 33.843E+3 -10.893    -11.171E-6  1.2815     5.7126E-6 
 33.851E+3 -10.891    -11.171E-6  1.2814     5.7114E-6 
 33.859E+3 -10.89     -11.171E-6  1.2813     5.7103E-6 
 33.866E+3 -10.888    -11.17E-6   1.2813     5.7091E-6 
 33.874E+3 -10.886    -11.17E-6   1.2812     5.708E-6  
 33.882E+3 -10.884    -11.169E-6  1.2811     5.7068E-6 
 33.89E+3  -10.882    -11.169E-6  1.2811     5.7057E-6 
 33.898E+3 -10.88     -11.169E-6  1.281      5.7045E-6 
 33.905E+3 -10.879    -11.168E-6  1.281      5.7034E-6 
 33.913E+3 -10.877    -11.168E-6  1.2809     5.7022E-6 
 33.921E+3 -10.875    -11.167E-6  1.2808     5.7011E-6 
 33.929E+3 -10.873    -11.167E-6  1.2808     5.6999E-6 
 33.937E+3 -10.871    -11.166E-6  1.2807     5.6988E-6 
 33.945E+3 -10.869    -11.166E-6  1.2806     5.6976E-6 
 33.952E+3 -10.868    -11.166E-6  1.2806     5.6965E-6 
 33.96E+3  -10.866    -11.165E-6  1.2805     5.6953E-6 
 33.968E+3 -10.864    -11.165E-6  1.2804     5.6942E-6 
 33.976E+3 -10.862    -11.164E-6  1.2804     5.693E-6  
 33.984E+3 -10.86     -11.164E-6  1.2803     5.6919E-6 
 33.991E+3 -10.858    -11.163E-6  1.2803     5.6907E-6 
 33.999E+3 -10.857    -11.163E-6  1.2802     5.6896E-6 
 34.007E+3 -10.855    -11.163E-6  1.2801     5.6884E-6 
 34.015E+3 -10.853    -11.162E-6  1.2801     5.6873E-6 
 34.023E+3 -10.851    -11.162E-6  1.28       5.6861E-6 
 34.031E+3 -10.849    -11.161E-6  1.2799     5.685E-6  
 34.038E+3 -10.847    -11.161E-6  1.2799     5.6838E-6 
 34.046E+3 -10.845    -11.161E-6  1.2798     5.6827E-6 
 34.054E+3 -10.844    -11.16E-6   1.2798     5.6815E-6 
 34.062E+3 -10.842    -11.16E-6   1.2797     5.6804E-6 
 34.07E+3  -10.84     -11.159E-6  1.2796     5.6792E-6 
 34.078E+3 -10.838    -11.159E-6  1.2796     5.6781E-6 
 34.086E+3 -10.836    -11.158E-6  1.2795     5.677E-6  
 34.093E+3 -10.834    -11.158E-6  1.2794     5.6758E-6 
 34.101E+3 -10.833    -11.158E-6  1.2794     5.6747E-6 
 34.109E+3 -10.831    -11.157E-6  1.2793     5.6735E-6 
 34.117E+3 -10.829    -11.157E-6  1.2792     5.6724E-6 
 34.125E+3 -10.827    -11.156E-6  1.2792     5.6712E-6 
 34.133E+3 -10.825    -11.156E-6  1.2791     5.6701E-6 
 34.141E+3 -10.823    -11.155E-6  1.2791     5.669E-6  
 34.148E+3 -10.822    -11.155E-6  1.279      5.6678E-6 
 34.156E+3 -10.82     -11.155E-6  1.2789     5.6667E-6 
 34.164E+3 -10.818    -11.154E-6  1.2789     5.6655E-6 
 34.172E+3 -10.816    -11.154E-6  1.2788     5.6644E-6 
 34.18E+3  -10.814    -11.153E-6  1.2787     5.6632E-6 
 34.188E+3 -10.812    -11.153E-6  1.2787     5.6621E-6 
 34.196E+3 -10.811    -11.152E-6  1.2786     5.661E-6  
 34.203E+3 -10.809    -11.152E-6  1.2785     5.6598E-6 
 34.211E+3 -10.807    -11.152E-6  1.2785     5.6587E-6 
 34.219E+3 -10.805    -11.151E-6  1.2784     5.6575E-6 
 34.227E+3 -10.803    -11.151E-6  1.2784     5.6564E-6 
 34.235E+3 -10.801    -11.15E-6   1.2783     5.6553E-6 
 34.243E+3 -10.8      -11.15E-6   1.2782     5.6541E-6 
 34.251E+3 -10.798    -11.149E-6  1.2782     5.653E-6  
 34.259E+3 -10.796    -11.149E-6  1.2781     5.6519E-6 
 34.267E+3 -10.794    -11.149E-6  1.278      5.6507E-6 
 34.274E+3 -10.792    -11.148E-6  1.278      5.6496E-6 
 34.282E+3 -10.79     -11.148E-6  1.2779     5.6484E-6 
 34.29E+3  -10.789    -11.147E-6  1.2778     5.6473E-6 
 34.298E+3 -10.787    -11.147E-6  1.2778     5.6462E-6 
 34.306E+3 -10.785    -11.146E-6  1.2777     5.645E-6  
 34.314E+3 -10.783    -11.146E-6  1.2777     5.6439E-6 
 34.322E+3 -10.781    -11.146E-6  1.2776     5.6428E-6 
 34.33E+3  -10.779    -11.145E-6  1.2775     5.6416E-6 
 34.338E+3 -10.778    -11.145E-6  1.2775     5.6405E-6 
 34.346E+3 -10.776    -11.144E-6  1.2774     5.6393E-6 
 34.353E+3 -10.774    -11.144E-6  1.2773     5.6382E-6 
 34.361E+3 -10.772    -11.143E-6  1.2773     5.6371E-6 
 34.369E+3 -10.77     -11.143E-6  1.2772     5.6359E-6 
 34.377E+3 -10.768    -11.143E-6  1.2771     5.6348E-6 
 34.385E+3 -10.767    -11.142E-6  1.2771     5.6337E-6 
 34.393E+3 -10.765    -11.142E-6  1.277      5.6325E-6 
 34.401E+3 -10.763    -11.141E-6  1.277      5.6314E-6 
 34.409E+3 -10.761    -11.141E-6  1.2769     5.6303E-6 
 34.417E+3 -10.759    -11.14E-6   1.2768     5.6291E-6 
 34.425E+3 -10.757    -11.14E-6   1.2768     5.628E-6  
 34.433E+3 -10.756    -11.14E-6   1.2767     5.6269E-6 
 34.441E+3 -10.754    -11.139E-6  1.2766     5.6258E-6 
 34.448E+3 -10.752    -11.139E-6  1.2766     5.6246E-6 
 34.456E+3 -10.75     -11.138E-6  1.2765     5.6235E-6 
 34.464E+3 -10.748    -11.138E-6  1.2764     5.6224E-6 
 34.472E+3 -10.746    -11.137E-6  1.2764     5.6212E-6 
 34.48E+3  -10.745    -11.137E-6  1.2763     5.6201E-6 
 34.488E+3 -10.743    -11.137E-6  1.2763     5.619E-6  
 34.496E+3 -10.741    -11.136E-6  1.2762     5.6178E-6 
 34.504E+3 -10.739    -11.136E-6  1.2761     5.6167E-6 
 34.512E+3 -10.737    -11.135E-6  1.2761     5.6156E-6 
 34.52E+3  -10.735    -11.135E-6  1.276      5.6144E-6 
 34.528E+3 -10.734    -11.134E-6  1.2759     5.6133E-6 
 34.536E+3 -10.732    -11.134E-6  1.2759     5.6122E-6 
 34.544E+3 -10.73     -11.134E-6  1.2758     5.6111E-6 
 34.552E+3 -10.728    -11.133E-6  1.2757     5.6099E-6 
 34.56E+3  -10.726    -11.133E-6  1.2757     5.6088E-6 
 34.568E+3 -10.725    -11.132E-6  1.2756     5.6077E-6 
 34.576E+3 -10.723    -11.132E-6  1.2755     5.6066E-6 
 34.584E+3 -10.721    -11.131E-6  1.2755     5.6054E-6 
 34.592E+3 -10.719    -11.131E-6  1.2754     5.6043E-6 
 34.6E+3   -10.717    -11.131E-6  1.2754     5.6032E-6 
 34.607E+3 -10.715    -11.13E-6   1.2753     5.6021E-6 
 34.615E+3 -10.714    -11.13E-6   1.2752     5.6009E-6 
 34.623E+3 -10.712    -11.129E-6  1.2752     5.5998E-6 
 34.631E+3 -10.71     -11.129E-6  1.2751     5.5987E-6 
 34.639E+3 -10.708    -11.128E-6  1.275      5.5976E-6 
 34.647E+3 -10.706    -11.128E-6  1.275      5.5964E-6 
 34.655E+3 -10.704    -11.127E-6  1.2749     5.5953E-6 
 34.663E+3 -10.703    -11.127E-6  1.2748     5.5942E-6 
 34.671E+3 -10.701    -11.127E-6  1.2748     5.5931E-6 
 34.679E+3 -10.699    -11.126E-6  1.2747     5.5919E-6 
 34.687E+3 -10.697    -11.126E-6  1.2746     5.5908E-6 
 34.695E+3 -10.695    -11.125E-6  1.2746     5.5897E-6 
 34.703E+3 -10.693    -11.125E-6  1.2745     5.5886E-6 
 34.711E+3 -10.692    -11.124E-6  1.2745     5.5874E-6 
 34.719E+3 -10.69     -11.124E-6  1.2744     5.5863E-6 
 34.727E+3 -10.688    -11.124E-6  1.2743     5.5852E-6 
 34.735E+3 -10.686    -11.123E-6  1.2743     5.5841E-6 
 34.743E+3 -10.684    -11.123E-6  1.2742     5.583E-6  
 34.751E+3 -10.682    -11.122E-6  1.2741     5.5818E-6 
 34.759E+3 -10.681    -11.122E-6  1.2741     5.5807E-6 
 34.767E+3 -10.679    -11.121E-6  1.274      5.5796E-6 
 34.775E+3 -10.677    -11.121E-6  1.2739     5.5785E-6 
 34.783E+3 -10.675    -11.12E-6   1.2739     5.5774E-6 
 34.791E+3 -10.673    -11.12E-6   1.2738     5.5762E-6 
 34.799E+3 -10.671    -11.12E-6   1.2737     5.5751E-6 
 34.807E+3 -10.67     -11.119E-6  1.2737     5.574E-6  
 34.815E+3 -10.668    -11.119E-6  1.2736     5.5729E-6 
 34.823E+3 -10.666    -11.118E-6  1.2736     5.5718E-6 
 34.831E+3 -10.664    -11.118E-6  1.2735     5.5706E-6 
 34.839E+3 -10.662    -11.117E-6  1.2734     5.5695E-6 
 34.847E+3 -10.66     -11.117E-6  1.2734     5.5684E-6 
 34.855E+3 -10.659    -11.117E-6  1.2733     5.5673E-6 
 34.863E+3 -10.657    -11.116E-6  1.2732     5.5662E-6 
 34.871E+3 -10.655    -11.116E-6  1.2732     5.5651E-6 
 34.879E+3 -10.653    -11.115E-6  1.2731     5.5639E-6 
 34.888E+3 -10.651    -11.115E-6  1.273      5.5628E-6 
 34.896E+3 -10.65     -11.114E-6  1.273      5.5617E-6 
 34.904E+3 -10.648    -11.114E-6  1.2729     5.5606E-6 
 34.912E+3 -10.646    -11.113E-6  1.2728     5.5595E-6 
 34.92E+3  -10.644    -11.113E-6  1.2728     5.5584E-6 
 34.928E+3 -10.642    -11.113E-6  1.2727     5.5573E-6 
 34.936E+3 -10.64     -11.112E-6  1.2727     5.5561E-6 
 34.944E+3 -10.639    -11.112E-6  1.2726     5.555E-6  
 34.952E+3 -10.637    -11.111E-6  1.2725     5.5539E-6 
 34.96E+3  -10.635    -11.111E-6  1.2725     5.5528E-6 
 34.968E+3 -10.633    -11.11E-6   1.2724     5.5517E-6 
 34.976E+3 -10.631    -11.11E-6   1.2723     5.5506E-6 
 34.984E+3 -10.629    -11.109E-6  1.2723     5.5495E-6 
 34.992E+3 -10.628    -11.109E-6  1.2722     5.5484E-6 
 35.E+3    -10.626    -11.109E-6  1.2721     5.5472E-6 
 35.008E+3 -10.624    -11.108E-6  1.2721     5.5461E-6 
 35.016E+3 -10.622    -11.108E-6  1.272      5.545E-6  
 35.024E+3 -10.62     -11.107E-6  1.2719     5.5439E-6 
 35.032E+3 -10.618    -11.107E-6  1.2719     5.5428E-6 
 35.04E+3  -10.617    -11.106E-6  1.2718     5.5417E-6 
 35.049E+3 -10.615    -11.106E-6  1.2717     5.5406E-6 
 35.057E+3 -10.613    -11.105E-6  1.2717     5.5395E-6 
 35.065E+3 -10.611    -11.105E-6  1.2716     5.5384E-6 
 35.073E+3 -10.609    -11.105E-6  1.2716     5.5372E-6 
 35.081E+3 -10.607    -11.104E-6  1.2715     5.5361E-6 
 35.089E+3 -10.606    -11.104E-6  1.2714     5.535E-6  
 35.097E+3 -10.604    -11.103E-6  1.2714     5.5339E-6 
 35.105E+3 -10.602    -11.103E-6  1.2713     5.5328E-6 
 35.113E+3 -10.6      -11.102E-6  1.2712     5.5317E-6 
 35.121E+3 -10.598    -11.102E-6  1.2712     5.5306E-6 
 35.129E+3 -10.597    -11.101E-6  1.2711     5.5295E-6 
 35.137E+3 -10.595    -11.101E-6  1.271      5.5284E-6 
 35.146E+3 -10.593    -11.101E-6  1.271      5.5273E-6 
 35.154E+3 -10.591    -11.1E-6    1.2709     5.5262E-6 
 35.162E+3 -10.589    -11.1E-6    1.2708     5.5251E-6 
 35.17E+3  -10.587    -11.099E-6  1.2708     5.524E-6  
 35.178E+3 -10.586    -11.099E-6  1.2707     5.5228E-6 
 35.186E+3 -10.584    -11.098E-6  1.2706     5.5217E-6 
 35.194E+3 -10.582    -11.098E-6  1.2706     5.5206E-6 
 35.202E+3 -10.58     -11.097E-6  1.2705     5.5195E-6 
 35.21E+3  -10.578    -11.097E-6  1.2704     5.5184E-6 
 35.218E+3 -10.576    -11.097E-6  1.2704     5.5173E-6 
 35.227E+3 -10.575    -11.096E-6  1.2703     5.5162E-6 
 35.235E+3 -10.573    -11.096E-6  1.2703     5.5151E-6 
 35.243E+3 -10.571    -11.095E-6  1.2702     5.514E-6  
 35.251E+3 -10.569    -11.095E-6  1.2701     5.5129E-6 
 35.259E+3 -10.567    -11.094E-6  1.2701     5.5118E-6 
 35.267E+3 -10.566    -11.094E-6  1.27       5.5107E-6 
 35.275E+3 -10.564    -11.093E-6  1.2699     5.5096E-6 
 35.283E+3 -10.562    -11.093E-6  1.2699     5.5085E-6 
 35.291E+3 -10.56     -11.093E-6  1.2698     5.5074E-6 
 35.3E+3   -10.558    -11.092E-6  1.2697     5.5063E-6 
 35.308E+3 -10.556    -11.092E-6  1.2697     5.5052E-6 
 35.316E+3 -10.555    -11.091E-6  1.2696     5.5041E-6 
 35.324E+3 -10.553    -11.091E-6  1.2695     5.503E-6  
 35.332E+3 -10.551    -11.09E-6   1.2695     5.5019E-6 
 35.34E+3  -10.549    -11.09E-6   1.2694     5.5008E-6 
 35.348E+3 -10.547    -11.089E-6  1.2693     5.4997E-6 
 35.357E+3 -10.545    -11.089E-6  1.2693     5.4986E-6 
 35.365E+3 -10.544    -11.088E-6  1.2692     5.4975E-6 
 35.373E+3 -10.542    -11.088E-6  1.2691     5.4964E-6 
 35.381E+3 -10.54     -11.088E-6  1.2691     5.4953E-6 
 35.389E+3 -10.538    -11.087E-6  1.269      5.4942E-6 
 35.397E+3 -10.536    -11.087E-6  1.2689     5.4931E-6 
 35.405E+3 -10.535    -11.086E-6  1.2689     5.492E-6  
 35.414E+3 -10.533    -11.086E-6  1.2688     5.4909E-6 
 35.422E+3 -10.531    -11.085E-6  1.2687     5.4898E-6 
 35.43E+3  -10.529    -11.085E-6  1.2687     5.4887E-6 
 35.438E+3 -10.527    -11.084E-6  1.2686     5.4876E-6 
 35.446E+3 -10.525    -11.084E-6  1.2686     5.4865E-6 
 35.454E+3 -10.524    -11.084E-6  1.2685     5.4854E-6 
 35.463E+3 -10.522    -11.083E-6  1.2684     5.4843E-6 
 35.471E+3 -10.52     -11.083E-6  1.2684     5.4832E-6 
 35.479E+3 -10.518    -11.082E-6  1.2683     5.4821E-6 
 35.487E+3 -10.516    -11.082E-6  1.2682     5.481E-6  
 35.495E+3 -10.514    -11.081E-6  1.2682     5.4799E-6 
 35.503E+3 -10.513    -11.081E-6  1.2681     5.4789E-6 
 35.512E+3 -10.511    -11.08E-6   1.268      5.4778E-6 
 35.52E+3  -10.509    -11.08E-6   1.268      5.4767E-6 
 35.528E+3 -10.507    -11.079E-6  1.2679     5.4756E-6 
 35.536E+3 -10.505    -11.079E-6  1.2678     5.4745E-6 
 35.544E+3 -10.504    -11.079E-6  1.2678     5.4734E-6 
 35.552E+3 -10.502    -11.078E-6  1.2677     5.4723E-6 
 35.561E+3 -10.5      -11.078E-6  1.2676     5.4712E-6 
 35.569E+3 -10.498    -11.077E-6  1.2676     5.4701E-6 
 35.577E+3 -10.496    -11.077E-6  1.2675     5.469E-6  
 35.585E+3 -10.494    -11.076E-6  1.2674     5.4679E-6 
 35.593E+3 -10.493    -11.076E-6  1.2674     5.4668E-6 
 35.602E+3 -10.491    -11.075E-6  1.2673     5.4657E-6 
 35.61E+3  -10.489    -11.075E-6  1.2672     5.4646E-6 
 35.618E+3 -10.487    -11.074E-6  1.2672     5.4636E-6 
 35.626E+3 -10.485    -11.074E-6  1.2671     5.4625E-6 
 35.634E+3 -10.483    -11.074E-6  1.267      5.4614E-6 
 35.643E+3 -10.482    -11.073E-6  1.267      5.4603E-6 
 35.651E+3 -10.48     -11.073E-6  1.2669     5.4592E-6 
 35.659E+3 -10.478    -11.072E-6  1.2668     5.4581E-6 
 35.667E+3 -10.476    -11.072E-6  1.2668     5.457E-6  
 35.675E+3 -10.474    -11.071E-6  1.2667     5.4559E-6 
 35.684E+3 -10.473    -11.071E-6  1.2667     5.4548E-6 
 35.692E+3 -10.471    -11.07E-6   1.2666     5.4538E-6 
 35.7E+3   -10.469    -11.07E-6   1.2665     5.4527E-6 
 35.708E+3 -10.467    -11.069E-6  1.2665     5.4516E-6 
